month,other,prepawn_other,redemption_other,returned_other,private_sale_other,return_to_seller_other
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-07,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-06,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-05,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-04,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-03,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-02,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2004-01,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-12,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-11,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-10,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-09,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-08,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-07,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-06,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-05,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-04,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-03,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-02,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2003-01,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-12,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-11,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-10,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-09,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
2002-08,,,,,,
